ID,Category,CategoryOfSequences_fr,FXY1,Title_fr,SubTitle_fr,FXY2,ElementName_fr,ElementDescription_fr,Note_fr,noteIDs,Status,translation_source,
bufr4/3/07/079/6/031000,07,Séquences correspondant à des messages d'observation en surface (terre),307079,"(Séquence pour la représentation des valeurs mensuelles composant les données CLIMAT, conformément aux pratiques de transmission régionales ou nationales)",,031000,Facteur de répétition légèrement différée du descripteur,,,,Operational,Original,
bufr4/3/07/079/7/302047,07,Séquences correspondant à des messages d'observation en surface (terre),307079,"(Séquence pour la représentation des valeurs mensuelles composant les données CLIMAT, conformément aux pratiques de transmission régionales ou nationales)",,302047,Direction de la dérive des nuages,,,,Operational,Original,
bufr4/3/07/079/8/008002,07,Séquences correspondant à des messages d'observation en surface (terre),307079,"(Séquence pour la représentation des valeurs mensuelles composant les données CLIMAT, conformément aux pratiques de transmission régionales ou nationales)",,008002,Caractéristique verticale (observations en surface),,,,Operational,Original,
bufr4/3/07/079/9/101000,07,Séquences correspondant à des messages d'observation en surface (terre),307079,"(Séquence pour la représentation des valeurs mensuelles composant les données CLIMAT, conformément aux pratiques de transmission régionales ou nationales)",,101000,Répétition différée de 1 descripteur,,,,Operational,Original,
bufr4/3/07/079/10/031000,07,Séquences correspondant à des messages d'observation en surface (terre),307079,"(Séquence pour la représentation des valeurs mensuelles composant les données CLIMAT, conformément aux pratiques de transmission régionales ou nationales)",,031000,Facteur de répétition légèrement différée du descripteur,,,,Operational,Original,
bufr4/3/07/079/11/302048,07,Séquences correspondant à des messages d'observation en surface (terre),307079,"(Séquence pour la représentation des valeurs mensuelles composant les données CLIMAT, conformément aux pratiques de transmission régionales ou nationales)",,302048,Direction et hauteur des nuages,,,,Operational,Original,
bufr4/3/07/079/12/302037,07,Séquences correspondant à des messages d'observation en surface (terre),307079,"(Séquence pour la représentation des valeurs mensuelles composant les données CLIMAT, conformément aux pratiques de transmission régionales ou nationales)",,302037,"État du sol, hauteur de neige, température minimale au sol",,,,Operational,Original,
bufr4/3/07/079/13/102000,07,Séquences correspondant à des messages d'observation en surface (terre),307079,"(Séquence pour la représentation des valeurs mensuelles composant les données CLIMAT, conformément aux pratiques de transmission régionales ou nationales)",,102000,Répétition différée de 2 descripteurs,,,,Operational,Original,
bufr4/3/07/079/14/031000,07,Séquences correspondant à des messages d'observation en surface (terre),307079,"(Séquence pour la représentation des valeurs mensuelles composant les données CLIMAT, conformément aux pratiques de transmission régionales ou nationales)",,031000,Facteur de répétition légèrement différée du descripteur,,,,Operational,Original,
bufr4/3/07/079/15/022061,07,Séquences correspondant à des messages d'observation en surface (terre),307079,"(Séquence pour la représentation des valeurs mensuelles composant les données CLIMAT, conformément aux pratiques de transmission régionales ou nationales)",,022061,État de la mer,,,,Operational,Original,
bufr4/3/07/079/16/020058,07,Séquences correspondant à des messages d'observation en surface (terre),307079,"(Séquence pour la représentation des valeurs mensuelles composant les données CLIMAT, conformément aux pratiques de transmission régionales ou nationales)",,020058,Visibilité sur la mer depuis une station côtière,,,,Operational,Original,
bufr4/3/07/079/17/101000,07,Séquences correspondant à des messages d'observation en surface (terre),307079,"(Séquence pour la représentation des valeurs mensuelles composant les données CLIMAT, conformément aux pratiques de transmission régionales ou nationales)",,101000,Répétition différée de 1 descripteur,,,,Operational,Original,
bufr4/3/07/079/18/031000,07,Séquences correspondant à des messages d'observation en surface (terre),307079,"(Séquence pour la représentation des valeurs mensuelles composant les données CLIMAT, conformément aux pratiques de transmission régionales ou nationales)",,031000,Facteur de répétition légèrement différée du descripteur,,,,Operational,Original,
bufr4/3/07/079/19/302056,07,Séquences correspondant à des messages d'observation en surface (terre),307079,"(Séquence pour la représentation des valeurs mensuelles composant les données CLIMAT, conformément aux pratiques de transmission régionales ou nationales)",,302056,Température de la mer/de l'eau,"Température de surface de la mer/ de l'eau, méthode de mesure et profondeur sous la surface de l'eau",,,Operational,Original,
bufr4/3/07/079/20/101000,07,Séquences correspondant à des messages d'observation en surface (terre),307079,"(Séquence pour la représentation des valeurs mensuelles composant les données CLIMAT, conformément aux pratiques de transmission régionales ou nationales)",,101000,Répétition différée de 1 descripteur,,,,Operational,Original,
bufr4/3/07/079/21/031000,07,Séquences correspondant à des messages d'observation en surface (terre),307079,"(Séquence pour la représentation des valeurs mensuelles composant les données CLIMAT, conformément aux pratiques de transmission régionales ou nationales)",,031000,Facteur de répétition légèrement différée du descripteur,,,,Operational,Original,
bufr4/3/07/079/22/302055,07,Séquences correspondant à des messages d'observation en surface (terre),307079,"(Séquence pour la représentation des valeurs mensuelles composant les données CLIMAT, conformément aux pratiques de transmission régionales ou nationales)",,302055,Givrage et glace,,,,Operational,Original,
bufr4/3/07/079/23/302043,07,Séquences correspondant à des messages d'observation en surface (terre),307079,"(Séquence pour la représentation des valeurs mensuelles composant les données CLIMAT, conformément aux pratiques de transmission régionales ou nationales)",,302043,Données synoptiques de base «pour la période»,,,,Operational,Original,
bufr4/3/07/079/24/302044,07,Séquences correspondant à des messages d'observation en surface (terre),307079,"(Séquence pour la représentation des valeurs mensuelles composant les données CLIMAT, conformément aux pratiques de transmission régionales ou nationales)",,302044,Données sur l'évaporation,,,,Operational,Original,
bufr4/3/07/079/25/101000,07,Séquences correspondant à des messages d'observation en surface (terre),307079,"(Séquence pour la représentation des valeurs mensuelles composant les données CLIMAT, conformément aux pratiques de transmission régionales ou nationales)",,101000,Répétition différée de 1 descripteur,,,,Operational,Original,
bufr4/3/07/079/26/031001,07,Séquences correspondant à des messages d'observation en surface (terre),307079,"(Séquence pour la représentation des valeurs mensuelles composant les données CLIMAT, conformément aux pratiques de transmission régionales ou nationales)",,031001,Facteur de répétition différée du descripteur,,,,Operational,Original,
bufr4/3/07/079/27/302045,07,Séquences correspondant à des messages d'observation en surface (terre),307079,"(Séquence pour la représentation des valeurs mensuelles composant les données CLIMAT, conformément aux pratiques de transmission régionales ou nationales)",,302045,Données sur le rayonnement (sur une période d'une heure et de 24 heures),,,,Operational,Original,
bufr4/3/07/079/28/101000,07,Séquences correspondant à des messages d'observation en surface (terre),307079,"(Séquence pour la représentation des valeurs mensuelles composant les données CLIMAT, conformément aux pratiques de transmission régionales ou nationales)",,101000,Répétition différée de 1 descripteur,,,,Operational,Original,
bufr4/3/07/079/29/031000,07,Séquences correspondant à des messages d'observation en surface (terre),307079,"(Séquence pour la représentation des valeurs mensuelles composant les données CLIMAT, conformément aux pratiques de transmission régionales ou nationales)",,031000,Facteur de répétition légèrement différée du descripteur,,,,Operational,Original,
bufr4/3/07/079/30/302046,07,Séquences correspondant à des messages d'observation en surface (terre),307079,"(Séquence pour la représentation des valeurs mensuelles composant les données CLIMAT, conformément aux pratiques de transmission régionales ou nationales)",,302046,Variation de température,,,,Operational,Original,
bufr4/3/07/080/1/301090,07,Séquences correspondant à des messages d'observation en surface (terre),307080,(Séquence pour la représentation des données SYNOP des messages synoptiques provenant d'une station terrestre fixe),,301090,"Identification de la station d'observation en surface; heure, coordonnées horizontales et verticales",,,,Operational,Original,
